f0,f1,f2,f3,target
-0.56051314,0.46559387,0.45410612,-0.16288401,0.3808741
-0.6940773,0.56323534,0.43788403,-0.24741308,0.460001
-0.7534991,0.89897245,0.37707227,-0.0022917755,0.5455263
-0.83719975,0.8694747,0.4087226,-0.09009129,0.49983025
-0.82702845,0.9777509,0.28950083,-0.13679221,0.41626883
-0.8722372,1.1312618,0.30246964,-0.053737514,0.4889636
-0.92166376,1.1560844,0.20408203,-0.02648726,0.5306594
-0.92763406,1.1896899,0.13030641,-0.08939908,0.3521315
-0.7911452,1.1215756,0.06428729,-0.057824157,0.36726743
-0.7411615,1.0603142,-0.018393023,-0.19790246,0.38708556
-0.7282908,1.03863,-0.0077337273,-0.10836338,0.38666385
-0.5342815,0.9194456,-0.22144613,-0.24811165,0.21501765
-0.4273861,0.7104834,-0.25302297,-0.32968605,0.13706441
-0.28114885,0.54691863,-0.39369652,-0.4529586,0.059577692
-0.06375734,0.33141553,-0.43714184,-0.50125986,-0.0012036692
0.0012281816,0.14324905,-0.57852936,-0.7116798,-0.15423146
0.19712706,-0.055698942,-0.6667017,-0.6910067,-0.21414211
0.31997472,-0.14954673,-0.6374973,-0.6070288,-0.07609829
0.469701,-0.31224585,-0.6118316,-0.5606063,-0.087568186
0.53234017,-0.43783507,-0.5916642,-0.4533384,-0.032252893
0.69251984,-0.77096015,-0.6989545,-0.7183918,-0.17352451
0.84079987,-0.7836771,-0.642582,-0.458055,-0.054736346
0.87599313,-0.8991096,-0.65197206,-0.5342525,-0.111385055
0.8210135,-0.83267087,-0.5473549,-0.33235246,-0.005118374
0.8656663,-0.8655112,-0.54250115,-0.27620834,-0.0015808456
0.95543945,-0.81968194,-0.38354677,0.058812067,0.15482512
0.8029887,-0.7235004,-0.24823613,0.24463645,0.29918712
0.734594,-0.69822055,-0.1371479,0.40417534,0.44451112
0.59839255,-0.4800679,0.015296923,0.6788079,0.5511434
0.5575262,-0.26611996,0.092005745,0.9273899,0.68035936
0.4308426,-0.03087152,0.1627865,1.1858892,0.91385996
0.33476922,0.09508442,0.33320534,1.4561081,1.046164
0.09045034,0.3756647,0.36535668,1.5532439,1.0623212
-0.07642013,0.70146424,0.58570784,2.0018802,1.4509281
-0.19145356,0.81470454,0.6900175,2.0401056,1.3343819
-0.35216257,1.0613903,0.6376393,2.1380403,1.4607244
-0.416024,1.2942312,0.66451955,2.2870932,1.4683694
-0.76658267,1.5125871,0.7952671,2.236478,1.5849494
-0.6839903,1.581146,0.7080062,2.323753,1.5202322
-0.8761216,1.7056215,0.7923453,2.3310845,1.4750168
-0.90196854,1.7984768,0.76802516,2.4287508,1.5805662
-0.97072446,1.7501415,0.6981536,2.1333,1.4767109
-1.0007162,1.7461003,0.6554409,2.0172668,1.2936882
-0.9398454,1.6336753,0.44533664,1.7348356,1.2963601
-0.97264093,1.5533192,0.31221658,1.442576,1.055899
-0.9924505,1.4423931,0.24838544,1.2521399,0.9791908
-0.93680745,1.2306408,0.17296332,1.0156375,0.77180547
-0.83230144,1.0106567,-0.101408474,0.4981296,0.56319886
-0.6607808,0.71573365,-0.27059957,0.23070976,0.39897653
-0.62283057,0.4294012,-0.4137502,-0.19681205,0.15034261
-0.6150625,0.16396348,-0.4629351,-0.40060207,0.03663251
-0.42149025,-0.16059181,-0.62249,-0.8126266,-0.21669021
-0.36834866,-0.4136492,-0.84122694,-1.2416704,-0.4376946
-0.35298625,-0.6185176,-0.7386575,-1.3468748,-0.42910486
-0.1625346,-0.8247951,-0.8948253,-1.5392958,-0.52994305
-0.08714745,-1.0855075,-0.99780655,-1.8327459,-0.7527913
-0.05640984,-1.2086991,-0.93291456,-1.8781049,-0.66546375
-0.022861233,-1.3682928,-0.8838273,-1.9779114,-0.74348104
0.15689898,-1.4645858,-0.8598462,-1.9586986,-0.7018354
0.14047085,-1.5078309,-0.8510101,-1.9772084,-0.6706604
0.26357585,-1.5978423,-0.7177853,-1.9616377,-0.6560354
0.35578522,-1.5854633,-0.6620889,-1.8643492,-0.53670025
0.3403286,-1.4435527,-0.5562183,-1.700759,-0.44014156
0.51438594,-1.4107515,-0.51834726,-1.4600724,-0.40691802
0.51932853,-1.3118755,-0.29820856,-1.1564149,-0.13310426
0.39886522,-1.1135703,-0.0985411,-1.0182996,-0.0318179
0.5696037,-1.044453,-0.06720538,-0.8540714,0.07594342
0.68237543,-0.8443386,0.07929705,-0.5153636,0.2846336
0.71127015,-0.7922577,0.1772757,-0.3815594,0.2669462
0.85079163,-0.6183864,0.14446236,-0.23318323,0.3278137
0.8834693,-0.57074624,0.2950747,-0.14949025,0.37186188
0.9452246,-0.34681365,0.3156664,0.20700826,0.44441548
0.97550887,-0.3141546,0.36140233,0.2160727,0.50844985
1.0434816,-0.11218418,0.39050657,0.38542536,0.50878745
1.0003508,-0.039927736,0.49077824,0.42970812,0.5936092
1.0149317,0.01452847,0.5011211,0.4985982,0.6810407
0.9082999,0.019690938,0.5434401,0.39035252,0.6110841
1.0654948,-0.06902162,0.44024605,0.37184107,0.5877532
1.0386127,-0.06699719,0.36378255,0.3008768,0.48576114
0.8800791,0.070338264,0.35397252,0.30009687,0.542639
0.73275083,0.013956325,0.41627863,0.14140078,0.45692286
0.70447236,-0.11513411,0.31422865,-0.016160263,0.36002806
0.6197465,-0.21137334,0.23552494,-0.19787262,0.20773467
0.4775906,-0.19211206,0.22949007,-0.34964892,0.1461412
0.35309148,-0.32675222,0.097447455,-0.5305587,0.03154382
0.18058832,-0.34337765,0.121030375,-0.6504402,-0.029069908
0.061145846,-0.33942956,0.029770225,-0.8101547,-0.16687539
-0.04174924,-0.5079381,-0.0634458,-1.0838097,-0.31866106
-0.20640787,-0.4429809,-0.040302783,-1.0834806,-0.30713248
-0.43899143,-0.42104074,-0.07691829,-1.1987528,-0.44278038
-0.44366428,-0.4891194,-0.13012606,-1.2647122,-0.5144834
-0.7035206,-0.457768,-0.06259279,-1.2598785,-0.39059418
-0.71239364,-0.44252795,-0.07981305,-1.247515,-0.3922854
-0.8571191,-0.29900223,-0.09603378,-1.1999165,-0.54583097
-0.9227475,-0.29563886,-0.16174947,-1.2216522,-0.59947854
-0.9447679,-0.1677035,-0.082443535,-1.0948094,-0.43739122
-0.99419814,-0.03589941,-0.08872149,-0.9868159,-0.4578491
-1.0420297,0.06840528,0.091117434,-0.76044935,-0.29593456
-0.92777133,0.037395783,0.024720319,-0.6506905,-0.31694457
-0.9320736,0.26920637,0.15996142,-0.36265987,-0.22312443
-0.8959998,0.38478696,0.22934462,-0.15579802,-0.11019776
-0.9442612,0.45875368,0.22907674,-0.10559412,-0.1152207
-0.7749368,0.46472144,0.17878109,0.106106766,-0.16463727
-0.6622972,0.5520941,0.18935883,0.23516203,-0.07291721
-0.6479328,0.64405936,0.3146616,0.4906618,0.10209024
-0.48417902,0.65147674,0.40713173,0.6851325,0.12106122
-0.31132624,0.65685374,0.35466737,0.8325846,0.13844971
-0.30936664,0.73053026,0.4655944,1.1426812,0.27014092
-0.25972375,0.72230196,0.50364566,1.2531475,0.28315023
-0.14713854,0.6818857,0.5767832,1.3277491,0.38638365
0.067894734,0.57866687,0.47929868,1.3559551,0.25320885
0.07723245,0.58579296,0.51752967,1.5338466,0.4048336
0.16488506,0.52732795,0.48240793,1.5838271,0.34631717
0.14556183,0.5905049,0.65562665,1.7619315,0.41181222
0.2481154,0.51733977,0.48100376,1.6481801,0.3958758
0.28442475,0.425901,0.4512397,1.6518699,0.28589964
0.39788413,0.40102264,0.4269265,1.8036313,0.25140747
0.30046594,0.3655191,0.3551577,1.5860014,0.23439127
0.41582614,0.26391938,0.2901523,1.567568,0.1478737
0.3742509,0.16019072,0.3441898,1.5695825,0.052081674
0.38030958,0.1868601,0.28250858,1.4271886,0.040130593
0.52490187,0.15407616,0.123434655,1.4063767,-0.029810142
0.31948337,0.21741426,0.019437574,1.2155371,-0.272624
0.31141877,0.22633211,-0.11409683,1.0342497,-0.29083857
0.25351864,0.37483782,-0.07450152,1.1494672,-0.23540488
0.392356,0.34772682,-0.23309828,0.9735484,-0.44148785
0.30894127,0.34815997,-0.32101247,0.7804339,-0.47526747
0.25657907,0.4302487,-0.30320236,0.7976799,-0.47415105
0.20996375,0.6053114,-0.32210845,0.8799885,-0.52289253
0.27959558,0.54401875,-0.5956578,0.5284558,-0.67244315
0.13390146,0.6592048,-0.4658315,0.5509779,-0.5887487
0.17815152,0.6973603,-0.63956034,0.47755456,-0.77128893
0.14336604,0.7320687,-0.6558836,0.27917314,-0.8184514
0.08110356,0.71924794,-0.7445006,0.1763934,-0.8574592
-0.08990609,0.7746467,-0.6409213,0.031429585,-0.87118685
-0.0251443,0.750409,-0.79458225,-0.107194945,-1.0853761
-0.19957635,0.7512802,-0.66531336,-0.12440383,-0.8928231
-0.23265965,0.6762839,-0.61660427,-0.17935023,-0.94393975
-0.29774216,0.63668746,-0.7296808,-0.43019336,-1.0536482
-0.31464735,0.6330614,-0.7438401,-0.49206674,-0.9827131
-0.37721726,0.5219627,-0.5955561,-0.5111375,-0.9785799
-0.45438454,0.23653224,-0.5580332,-0.75883985,-1.0211719
-0.4640869,0.0152353775,-0.6576473,-1.065245,-1.1379206
-0.56092733,0.038986474,-0.52109045,-0.97243017,-1.0297308
-0.61385137,-0.11168967,-0.44201308,-0.9802284,-1.0613059
-0.6087769,-0.23214824,-0.45736548,-1.1657152,-1.0703428
-0.58024406,-0.44605538,-0.3360447,-1.1811141,-0.9986158
-0.5592083,-0.5824619,-0.38362953,-1.3056806,-1.0472602
-0.57569385,-0.6638811,-0.15498754,-1.135205,-0.8627005
-0.5499742,-0.7806294,-0.07255463,-1.1729555,-0.7021888
-0.41491398,-1.0629933,-0.020972958,-1.291986,-0.88743985
-0.33438927,-1.1023327,-0.04879344,-1.3255241,-0.79575646
-0.2291534,-1.1270518,0.05188887,-1.1589897,-0.6736578
-0.16991276,-1.1140229,0.07631401,-1.0642433,-0.66038364
-0.011067556,-1.162799,0.112051345,-1.0192546,-0.6706824
0.038380172,-1.1080545,0.25555077,-0.8844889,-0.4169081
0.26044375,-1.053018,0.20302007,-0.7582624,-0.59213895
0.39475104,-0.95100605,0.16705069,-0.71884596,-0.50673217
0.5489995,-0.90971637,0.21963271,-0.43495634,-0.29974523
0.63522816,-0.87985593,0.20317405,-0.4871313,-0.38013738
0.6322301,-0.68249154,0.30034322,-0.2488036,-0.14366138
0.7412387,-0.5682188,0.3071577,-0.17358862,-0.25274968
0.89780074,-0.42462683,0.3144728,0.060967825,-0.14868456
0.8887193,-0.2582619,0.30598238,0.17778772,-0.07744681
0.92461467,-0.08286227,0.41429064,0.31404647,0.09701925
0.86258346,-0.050641824,0.31228796,0.16484962,-0.020935178
0.96036327,0.056615107,0.31203854,0.30277163,0.020219462
0.9955027,0.23954307,0.26383778,0.44762242,0.14251268
0.9267474,0.17800702,0.16415927,0.283347,0.052741572
0.8586983,0.2317672,0.21550031,0.2692764,0.001180293
0.83520305,0.14460483,0.20076367,0.107927494,-0.10009949
0.6540406,0.24510674,0.104223035,0.0123919565,-0.19433507
0.58126175,0.17943738,0.040230833,-0.02208554,-0.11897742
0.5553015,0.16471213,-0.07380359,-0.25991476,-0.20937921
0.39284486,0.05632414,-0.07097569,-0.36893615,-0.2626612
0.36980757,-0.14990424,-0.17470665,-0.67958343,-0.40292865
0.25779492,-0.18741967,-0.09959451,-0.64406633,-0.3775921
0.18801883,-0.3403337,-0.2621988,-0.9054444,-0.4655337
0.07576275,-0.45281813,-0.24968784,-1.0801129,-0.4414636
0.031168276,-0.6649007,-0.44109464,-1.3109651,-0.8129624
-0.0203302,-0.7566353,-0.44723663,-1.5047486,-0.74374104
-0.17748778,-0.82972956,-0.3212994,-1.4590122,-0.6956967
-0.19593507,-1.0069435,-0.38716528,-1.6632031,-0.8055942
-0.219911,-1.1202623,-0.36960766,-1.6233221,-0.76270664
-0.21186918,-1.1292361,-0.3642456,-1.6128316,-0.6661231
-0.2397534,-1.0637035,-0.36042634,-1.4888666,-0.6183178
-0.4045985,-1.0146741,-0.2215206,-1.3958911,-0.4454983
-0.30774143,-1.0970539,-0.16049558,-1.2859787,-0.44070852
-0.41055182,-0.9891741,-0.2033214,-1.2223881,-0.52663857
-0.5090096,-0.8197637,0.038324084,-0.8855486,-0.2004585
-0.48620567,-0.67269623,0.11971581,-0.58231086,-0.11482905
-0.6200131,-0.4226507,0.3590949,-0.21354869,0.15332024
-0.5709214,-0.25447667,0.44637993,0.16095756,0.40697443
-0.58625734,-0.071043834,0.5402539,0.41190663,0.5287767
-0.75331116,0.2810601,0.8597886,0.9063872,0.89148754
-0.7682721,0.5246812,0.7992764,1.1890512,0.89421195
-0.91211754,0.82130843,1.0746846,1.7317472,1.2718923
-0.819612,0.8654673,1.0835273,1.7314415,1.241262
-0.8631832,1.0504059,1.2553569,2.116097,1.5348496
-0.8371267,1.3065461,1.3253878,2.5567484,1.6668919
-0.9125396,1.5398068,1.3957953,2.7590308,1.7543466
-0.9047613,1.7324038,1.4527459,3.0498714,1.9007654
-0.83042526,1.6564479,1.3794463,2.991812,1.8414009
-0.9037113,1.9550351,1.4289937,3.2496073,2.039048
-0.8186898,1.8927606,1.2454466,3.0712848,1.8279271
-0.82957625,1.9437735,1.2548,3.1249866,1.8487985
-0.63242483,1.6946875,1.1054364,2.8533509,1.6887316
-0.6159978,1.7299305,0.95691574,2.8687093,1.6638608
-0.41132838,1.5366881,0.7139012,2.5834575,1.4485086
-0.3412883,1.441739,0.4447491,2.257391,1.1647139
-0.1433604,1.111791,0.38458732,1.9339526,1.0133698
0.050076544,0.93507427,0.076876156,1.5890402,0.76239413
0.16153313,0.724822,-0.03205153,1.2780458,0.664826
0.38356057,0.41496816,-0.47683206,0.7051082,0.3320903
0.48559374,0.24376768,-0.5691044,0.5262801,0.1579184
0.6259691,-0.0471367,-0.9640052,-0.036914375,-0.23794556
0.69896305,-0.13423318,-1.0124741,-0.27923083,-0.3701691
0.71157247,-0.2240518,-1.112971,-0.5526033,-0.32519814
0.88962495,-0.5525855,-1.4363724,-1.0843121,-0.6994583
1.0175734,-0.6543569,-1.4951754,-1.2457522,-0.751725
0.78604543,-0.5475829,-1.5840871,-1.3807861,-0.82728916
0.9814963,-0.74941456,-1.6272734,-1.6273052,-0.9586388
0.8605759,-0.69235027,-1.7490776,-1.8421261,-1.0658759
0.93555826,-0.77331865,-1.6911578,-1.9036173,-0.9654633
0.79627347,-0.6717064,-1.682759,-1.8907708,-1.0174968
0.771083,-0.57266515,-1.7014532,-1.8338816,-0.9865618
0.7198986,-0.51405746,-1.6254797,-1.8995632,-0.9290882
0.47912472,-0.43374884,-1.4150556,-1.836414,-0.7926799
0.35664034,-0.23846146,-1.243398,-1.5475669,-0.6481581
0.20677228,-0.02179981,-1.065372,-1.3411895,-0.47311777
0.05304492,0.01482205,-0.97180223,-1.36044,-0.37811178
-0.05116453,0.058203407,-0.73366344,-1.2139068,-0.1920146
-0.17108986,0.2513873,-0.5939566,-0.9263759,-0.012652606
-0.2834637,0.27082816,-0.25933197,-0.7116605,0.21671812
-0.32430175,0.32345346,-0.17347577,-0.5113847,0.31838614
-0.43466595,0.45398086,-0.041125175,-0.41093266,0.3778293
-0.4134827,0.42445654,0.04968143,-0.24663079,0.46281326
-0.5471678,0.44847077,0.19895701,-0.21925436,0.6282505
-0.49780717,0.4214126,0.41495445,0.04490656,0.7558604
-0.44612226,0.2762096,0.4746702,0.09207818,0.82250404
-0.46540418,0.22282523,0.48375565,0.06865553,0.8863456
-0.44207346,0.25441247,0.5740079,0.17927249,0.9615254
-0.2907639,-0.020399015,0.59487224,0.14367901,0.90662575
-0.33191627,-0.045658685,0.65775704,0.17557359,0.9166546
-0.13222834,-0.23921545,0.5246795,0.03898774,0.80274624
-0.09637083,-0.29616484,0.5769318,0.02079634,0.87635005
-0.08435345,-0.32823238,0.6206362,0.12780792,0.8746761
-0.058136318,-0.40119278,0.4846447,0.0033365726,0.724196
0.08878056,-0.45677972,0.6196193,0.10606771,0.9212209
0.1116251,-0.5906531,0.59088236,-0.0094804,0.81185687
0.28452715,-0.75771135,0.36339125,-0.16805649,0.58228284
0.28498358,-0.81977534,0.35462892,-0.30527118,0.58971936
0.18675306,-0.5858625,0.4268987,-0.085361265,0.71097916
0.26705256,-0.6965191,0.3703825,-0.17126265,0.5454984
0.23192248,-0.681157,0.2935306,-0.27573112,0.50473607
0.25252467,-0.65503204,0.1579225,-0.33816496,0.3946885
0.3790146,-0.66396177,0.073775,-0.43038914,0.3531465
0.3471564,-0.688391,0.026429446,-0.51412666,0.30051348
0.24709663,-0.54231036,0.1814858,-0.35443816,0.37115812
0.33991945,-0.5206802,0.10675785,-0.3580313,0.27081028
0.25013992,-0.51597536,0.08203792,-0.59585106,0.31720898
0.13837804,-0.37614793,0.031523533,-0.54783624,0.17895792
0.22650172,-0.2390358,-0.07001049,-0.46298942,0.20300044
0.18675326,-0.28225204,-0.07836196,-0.54354596,0.14352423
0.19754519,-0.16959453,-0.05521862,-0.48958194,0.1816985
0.27652377,-0.38662294,-0.19076167,-0.7643668,0.08670932
0.31560633,-0.36165348,-0.20052801,-0.79605514,0.13480291
0.27599996,-0.4068058,-0.22733358,-0.8313,-0.14255509
0.2654683,-0.40974614,-0.20897457,-0.7601067,0.00050701573
0.36336198,-0.5120199,-0.17038245,-0.8401867,-0.0627849
0.36241317,-0.48151895,-0.21469921,-0.78235763,-0.03176359
0.4354055,-0.5714059,-0.31779864,-0.94467276,-0.1536582
0.4500903,-0.7012687,-0.18907571,-0.82639545,-0.045911238
0.40398222,-0.8156435,-0.25986493,-0.9930246,-0.20854752
0.36666492,-0.6409745,-0.21898092,-0.7174262,-0.18819547
0.35064346,-0.817613,-0.082878225,-0.76078296,-0.045795556
0.44048712,-0.92751104,-0.12994769,-0.7957579,-0.1426082
0.31109938,-0.84298855,0.08524561,-0.51302874,0.022358645
0.27614444,-0.8236194,0.122140266,-0.38099438,0.04524563
0.19940656,-0.7933047,0.25693884,-0.11074945,0.24496982
0.060336698,-0.68527627,0.3557798,0.00902553,0.348818
-0.09529282,-0.6439656,0.53449076,0.1991089,0.34338847
-0.18461002,-0.40651065,0.62866646,0.5479527,0.5640834
-0.3451013,-0.30626208,0.676173,0.6963048,0.5580604
-0.393818,-0.15237285,0.78931075,0.9252926,0.617443
-0.49453324,0.108223446,0.89440984,1.2693932,0.83533025
-0.75505,0.38735572,1.1475184,1.6694703,1.0242583
-0.815387,0.62133527,1.1850959,1.9540272,1.0679665
-0.9012698,0.7949368,1.185663,1.9952794,1.1092492
-1.0407012,0.94440603,1.2905651,2.1579165,1.1865954
-1.0651402,1.0988714,1.3079461,2.4566083,1.272088
-1.1465093,1.4235088,1.3700787,2.6411147,1.3213279
-1.1420382,1.5769147,1.2897024,2.6777275,1.3190506
-1.1321058,1.6159531,1.1624403,2.620047,1.1958709
-1.1098889,1.8098285,1.1909729,2.91393,1.329463
-1.065692,1.788009,1.1040299,2.756858,1.2373383
-1.0718915,1.961155,0.88981664,2.6544552,1.0570016
-0.89422524,1.8020668,0.6736207,2.3628173,0.8143811
-0.7752874,1.8504181,0.59528637,2.3196266,0.7490317
-0.7951681,1.7399219,0.5111893,2.114913,0.5994626
-0.5686959,1.6375704,0.16826129,1.7378871,0.28997412
-0.44130686,1.3568718,-0.08013717,1.264505,0.07848194
-0.260655,1.2055684,-0.2895175,1.0309714,-0.2445662
-0.1031969,0.9040197,-0.55267906,0.5000808,-0.46856326
0.028615288,0.7418794,-0.67597884,0.18793803,-0.6427298
0.30027556,0.4734268,-1.0097401,-0.23750111,-0.920063
0.29341418,0.34851095,-1.1879784,-0.67120177,-1.2487901
0.40168926,0.034550086,-1.3592125,-0.98916507,-1.384302
0.62877184,-0.25073746,-1.519749,-1.3818448,-1.5733374
0.58314544,-0.44193876,-1.7423555,-1.8246584,-1.9510071
0.5846968,-0.60318446,-1.6457703,-2.0343049,-1.9116321
0.67065793,-0.7697511,-1.8465786,-2.2583833,-2.0590396
0.71133834,-0.8891324,-1.7885144,-2.3557036,-2.0274932
0.7192037,-0.95206815,-1.8267789,-2.4651697,-2.1060646
0.7144607,-1.0293518,-1.7264737,-2.452865,-2.0347226
0.7110663,-1.0084835,-1.7487509,-2.5317616,-2.1553247
0.7100626,-1.0345986,-1.6507465,-2.5865524,-2.1382637
0.7118736,-0.9879227,-1.4915509,-2.4110692,-1.9192109
0.6533113,-0.7746962,-1.4604781,-2.245276,-1.9261973
0.652427,-0.7271525,-1.2434186,-2.0178483,-1.7232268
0.57252854,-0.5445312,-1.0255277,-1.6517053,-1.4139256
0.5700528,-0.4724058,-0.9643803,-1.5419313,-1.3901849
0.5282384,-0.2349138,-0.68734837,-1.2095056,-1.1688023
0.43772954,-6.77238e-05,-0.51106906,-0.8018431,-0.97024304
0.4603145,0.08966641,-0.35947216,-0.63205117,-0.7673629
0.405211,0.39574486,-0.21138619,-0.31666613,-0.6112001
0.39497098,0.33201662,-0.087583356,-0.1476055,-0.5772428
0.38164452,0.6011252,0.2124345,0.38071558,-0.2937236
0.2757239,0.7523412,0.36772588,0.67311704,0.060679786
0.34804344,0.82258224,0.3638972,0.8786481,-0.049322482
0.26029533,0.87081754,0.4777011,0.98193717,0.12976438
0.17708361,0.92132074,0.66377705,1.2229509,0.34676555
0.19852325,0.90643764,0.67167443,1.2581868,0.28915474
0.11814588,0.79199624,0.7511301,1.2668464,0.29077357
0.13151227,0.77071255,0.69666046,1.2913523,0.21667236
0.010118285,0.6481778,0.79425114,1.2311773,0.2510706
-0.0423003,0.48201284,0.7753151,1.1388559,0.29477566
-0.1116807,0.43710765,0.7039094,1.0012423,0.26665038
-0.19603509,0.18485485,0.70883715,0.710822,0.095572494
-0.21171543,-0.0139908325,0.61076355,0.64424545,-0.0055916067
-0.2666702,-0.19435634,0.70063347,0.49858972,0.07184553
-0.372774,-0.3300645,0.49659184,0.20578328,-0.20528872
-0.47859278,-0.42465177,0.5677226,0.0936521,-0.14348453
-0.38669333,-0.68489414,0.4486807,-0.13724707,-0.29145253
-0.55648667,-0.74645543,0.56045324,-0.18084772,-0.2599404
-0.4582562,-1.0142022,0.33251077,-0.5485973,-0.475196
-0.6144124,-1.0076609,0.3538336,-0.67933196,-0.40226585
-0.52333045,-1.027365,0.2605085,-0.7695357,-0.53056204
-0.5072738,-1.2062762,0.1894717,-0.93375987,-0.5932289
-0.48801374,-1.2005309,0.09068586,-1.0498017,-0.77434105
-0.38827515,-1.2493465,0.076448604,-1.0887357,-0.6818615
-0.35617423,-1.3335276,-0.012930039,-1.3027194,-0.80408114
-0.37320885,-1.1756737,0.12732492,-1.1029958,-0.75925106
-0.2319338,-1.1513675,0.045372963,-1.1675854,-0.7058482
-0.14430512,-1.062953,-0.1031851,-1.1992753,-0.8422449
-0.01909984,-1.0410146,0.029152919,-1.0454565,-0.7574324
-0.096788056,-0.75630796,0.0026918885,-0.91943103,-0.6388018
0.09382529,-0.7836441,0.061251875,-0.8359835,-0.54389936
0.058404155,-0.451433,0.19571759,-0.481293,-0.36923212
0.22779614,-0.4489561,0.10553326,-0.4797287,-0.4206772
0.23252054,-0.36231703,0.19064505,-0.2774622,-0.3170509
0.2748758,-0.22486784,0.3121912,-0.07514059,-0.031788066
0.35139832,-0.12250504,0.36511517,0.0961961,-0.12075714
0.36580858,0.118456095,0.44684345,0.3832965,0.12523785
0.43204466,0.025294287,0.46431926,0.47898075,0.121895924
0.41972214,0.14286965,0.5072132,0.6546709,0.16293395
0.31824315,0.19348048,0.62990475,0.79331833,0.3227331
0.32476887,0.27707112,0.646882,0.9474208,0.3176269
0.34587964,0.23412476,0.5650916,0.8999358,0.3051602
0.2708359,0.20514819,0.6772914,1.0212256,0.43779597
0.21567662,0.24937794,0.73817205,1.1866957,0.44994178
0.25181392,0.16771187,0.79112387,1.2357755,0.60742205
0.102432184,0.1492814,0.8814639,1.2967858,0.6096476
0.015451818,0.17723617,0.7452038,1.2928702,0.5058596
-0.00076451007,0.21622565,0.7807077,1.4486368,0.59582543
-0.08647162,0.11275975,0.7009066,1.250052,0.6676541
-0.117507,0.05480137,0.62639225,1.2391926,0.41708478
-0.1335815,0.055841155,0.5687622,1.2128091,0.50866467
-0.22683878,0.11042673,0.46950915,1.1748841,0.39003637
-0.28460762,0.037657328,0.42890117,1.0671017,0.36783946
-0.21190281,0.14985554,0.36352918,1.1013613,0.4078803
-0.28936973,0.18038487,0.1816758,0.9326968,0.26475966
-0.42982066,0.28090945,0.23963054,1.008162,0.27146095
-0.32938656,0.24473494,0.039429177,0.8411452,0.09071746
-0.32121563,0.15561575,-0.07406771,0.6069258,0.076969154
-0.39315587,0.4214453,-0.1390504,0.5878238,0.059046026
-0.44570076,0.40188736,-0.27108887,0.4091981,-0.09483287
-0.34949306,0.44231227,-0.3958762,0.31793296,-0.13454483
-0.44767278,0.6091825,-0.42372575,0.34166992,-0.1696674
-0.43350512,0.72184265,-0.48507434,0.25215235,-0.22183943
-0.41361502,0.74223745,-0.4740605,0.21211414,-0.16265742
-0.4369734,0.81858337,-0.582626,0.12421069,-0.20613433
-0.43927768,0.81711406,-0.7124517,-0.05097751,-0.32233667
-0.44997877,0.82944715,-0.7411019,-0.22167492,-0.34982547
-0.5289231,0.9090712,-0.7180932,-0.23343532,-0.38375556
-0.45798525,0.86576015,-0.89745545,-0.517976,-0.42622346
-0.5082866,0.89353263,-0.797947,-0.5335297,-0.44573885
-0.53121394,0.84877825,-0.7934953,-0.7005954,-0.45525828
-0.44756252,0.7802872,-0.8457926,-0.7257402,-0.54064065
-0.40150437,0.54027283,-0.8749927,-0.9499093,-0.55036646
-0.35968742,0.57174087,-0.8844678,-1.068189,-0.52485245
-0.36508048,0.48861164,-0.9402507,-1.2677177,-0.58309203
-0.27467823,0.39760435,-0.9438296,-1.2818096,-0.5363343
-0.19029745,0.22941752,-0.92280006,-1.3771619,-0.58834076
0.039055813,0.03452601,-1.0261573,-1.5597558,-0.6937293
0.033622142,0.07704357,-0.9859316,-1.4507195,-0.6655335
0.14901376,-0.09784041,-0.852791,-1.4118352,-0.5747514
0.33461666,-0.16186519,-0.8664996,-1.3567383,-0.47271636
0.44133556,-0.3186019,-0.8825602,-1.5267421,-0.5122398
0.57423884,-0.28179973,-0.76716775,-1.2671083,-0.46280327
0.72721624,-0.3552666,-0.7440087,-1.1724629,-0.3237595
0.7591719,-0.3850535,-0.6933973,-1.1161636,-0.272083
0.8181415,-0.38073498,-0.6212625,-0.9016217,-0.25511178
1.0341203,-0.33096513,-0.70608425,-0.77152467,-0.17517886
1.0877913,-0.3523217,-0.5046215,-0.5989687,-0.07554209
1.1164495,-0.29024708,-0.43854246,-0.42178398,-0.04923565
1.2304467,-0.20058444,-0.3721632,-0.14203763,0.18716854
1.1803821,-0.069417916,-0.29253775,0.051005166,0.31539044
1.1474433,-0.108299494,-0.24641201,0.085973024,0.3374934
1.1710923,-0.0051316293,-0.17989008,0.3739511,0.60567427
0.970706,0.103596844,0.123903744,0.58751917,0.728733
0.9999206,0.11423369,0.13520096,0.65294266,0.74732995
0.8117236,0.3336402,0.25683117,1.0036706,0.92460436
0.65990007,0.4683563,0.29210764,1.1421288,0.939705
0.5561382,0.4344631,0.44441113,1.1619095,1.1095934
0.44655135,0.40528107,0.58132625,1.2499323,1.1855747
0.28190103,0.54905635,0.5214944,1.3388062,1.1677111
0.16669573,0.45727578,0.5464395,1.2419447,1.1079293
0.08043648,0.37469503,0.6092047,1.1673466,1.0795395
-0.1436267,0.36823812,0.63584787,1.0312846,1.1123565
-0.2689546,0.20980377,0.7008048,1.0074862,1.1725059
-0.3735897,0.20509633,0.6551226,0.88970196,1.0780365
-0.50149816,-0.0673386,0.6128709,0.50424653,0.9824244
